Date - Heure;Date;Heure;Consommation (MW);Prévision J-1 (MW);Prévision J (MW);Fioul (MW);Charbon (MW);Gaz (MW);Nucléaire (MW);Eolien (MW);Solaire (MW);Hydraulique (MW);Pompage (MW);Bioénergies (MW);Ech. physiques (MW);Taux de CO2 (g/kWh);Fioul - TAC (MW);Fioul - Cogénération (MW);Fioul - Autres (MW);Gaz - TAC (MW);Gaz - Cogénération (MW);Gaz - CCG (MW);Gaz - Autres (MW);Hydraulique - Fil de l'eau + éclusée (MW);Hydraulique - Lacs (MW);Hydraulique - STEP turbinage (MW);Bioénergies - Déchets (MW);Bioénergies - Biomasse (MW);Bioénergies - Biogaz (MW)
2022-07-03T02:00:00+02:00;2022-07-03;02:00;36798.0;37000.0;37500.0;152.0;31.0;591.0;25678.0;1751.0;0.0;5235.0;-245.0;796.0;2809.0;23.0;0.0;39.0;113.0;0.0;464.0;127.0;0.0;3344.0;1545.0;346.0;198.0;319.0;280.0
2022-07-03T02:15:00+02:00;2022-07-03;02:15;37110.0;36150.0;36800.0;151.0;31.0;588.0;26102.0;1746.0;0.0;5086.0;-251.0;789.0;2868.0;23.0;0.0;39.0;113.0;0.0;464.0;124.0;0.0;3284.0;1519.0;283.0;200.0;315.0;280.0
2022-07-03T02:45:00+02:00;2022-07-03;02:45;34985.0;34600.0;35250.0;152.0;31.0;581.0;25466.0;1644.0;0.0;4213.0;-804.0;790.0;2912.0;24.0;0.0;39.0;113.0;0.0;464.0;118.0;0.0;3260.0;951.0;2.0;196.0;320.0;280.0
2022-07-03T05:45:00+02:00;2022-07-03;05:45;32012.0;31650.0;31850.0;151.0;31.0;552.0;25005.0;1449.0;180.0;3033.0;-2503.0;775.0;3339.0;27.0;0.0;39.0;113.0;0.0;465.0;88.0;0.0;2755.0;278.0;0.0;193.0;315.0;280.0
2022-07-03T06:45:00+02:00;2022-07-03;06:45;32046.0;31850.0;32150.0;152.0;31.0;555.0;24929.0;1391.0;449.0;3070.0;-2330.0;785.0;3014.0;27.0;0.0;39.0;113.0;0.0;465.0;91.0;0.0;2708.0;362.0;0.0;190.0;317.0;280.0
2022-07-03T08:30:00+02:00;2022-07-03;08:30;35273.0;35100.0;35300.0;150.0;31.0;551.0;25375.0;996.0;2967.0;3153.0;-2022.0;794.0;3278.0;24.0;0.0;39.0;113.0;0.0;464.0;88.0;0.0;2653.0;500.0;0.0;197.0;314.0;280.0
2022-07-03T10:15:00+02:00;2022-07-03;10:15;39799.0;39600.0;39650.0;150.0;31.0;649.0;25441.0;978.0;6957.0;3488.0;-1987.0;798.0;3294.0;23.0;0.0;39.0;113.0;0.0;461.0;188.0;0.0;2818.0;670.0;0.0;196.0;319.0;280.0
2022-07-03T10:30:00+02:00;2022-07-03;10:30;40359.0;40100.0;40200.0;150.0;31.0;654.0;25313.0;971.0;7276.0;3539.0;-1984.0;793.0;3616.0;22.0;0.0;39.0;113.0;0.0;461.0;193.0;0.0;2753.0;786.0;0.0;196.0;316.0;280.0
2022-07-03T12:15:00+02:00;2022-07-03;12:15;43262.0;43300.0;43250.0;150.0;31.0;660.0;25067.0;1068.0;9163.0;4185.0;-1222.0;788.0;3372.0;21.0;0.0;39.0;113.0;0.0;460.0;200.0;0.0;2800.0;1033.0;352.0;199.0;310.0;280.0
2022-07-03T14:45:00+02:00;2022-07-03;14:45;40121.0;41050.0;40600.0;150.0;31.0;635.0;23843.0;1728.0;9148.0;3380.0;-1771.0;777.0;2200.0;21.0;0.0;39.0;113.0;0.0;450.0;186.0;0.0;2830.0;550.0;0.0;197.0;305.0;280.0
2022-07-03T16:30:00+02:00;2022-07-03;16:30;38798.0;39500.0;39000.0;152.0;32.0;628.0;23399.0;1926.0;7847.0;3429.0;-1760.0;790.0;2355.0;22.0;0.0;39.0;113.0;0.0;453.0;175.0;0.0;2872.0;557.0;0.0;191.0;311.0;280.0
2022-07-03T17:15:00+02:00;2022-07-03;17:15;39367.0;39350.0;38900.0;152.0;31.0;729.0;23227.0;2062.0;6849.0;3713.0;-1339.0;772.0;3171.0;23.0;0.0;39.0;113.0;0.0;453.0;276.0;0.0;2873.0;840.0;0.0;189.0;309.0;280.0
2022-07-03T18:15:00+02:00;2022-07-03;18:15;40305.0;40050.0;39750.0;152.0;31.0;1213.0;24571.0;2113.0;4624.0;4611.0;-231.0;773.0;2448.0;28.0;0.0;39.0;113.0;0.0;452.0;762.0;0.0;3167.0;1255.0;189.0;189.0;311.0;280.0
2022-07-03T18:30:00+02:00;2022-07-03;18:30;40604.0;40400.0;40100.0;152.0;32.0;1342.0;25689.0;2070.0;4096.0;4807.0;-408.0;787.0;2037.0;29.0;0.0;39.0;113.0;0.0;452.0;890.0;0.0;3184.0;1260.0;363.0;196.0;312.0;280.0
2022-07-03T19:45:00+02:00;2022-07-03;19:45;42147.0;41450.0;41350.0;152.0;31.0;3084.0;26615.0;2453.0;1693.0;6363.0;-408.0;771.0;1393.0;46.0;0.0;39.0;113.0;0.0;464.0;2621.0;0.0;3575.0;1778.0;1010.0;185.0;309.0;280.0
2022-07-03T21:45:00+02:00;2022-07-03;21:45;41140.0;40350.0;40350.0;152.0;31.0;3566.0;26844.0;2534.0;223.0;7751.0;-8.0;792.0;-745.0;49.0;0.0;39.0;113.0;0.0;467.0;3100.0;0.0;3843.0;2773.0;1135.0;199.0;310.0;280.0
2022-07-03T23:15:00+02:00;2022-07-03;23:15;43523.0;43900.0;44050.0;152.0;32.0;3816.0;25810.0;3095.0;0.0;7794.0;-63.0;779.0;2108.0;52.0;0.0;39.0;113.0;0.0;468.0;3349.0;0.0;3610.0;2360.0;1824.0;184.0;312.0;280.0
2022-07-03T23:30:00+02:00;2022-07-03;23:30;42676.0;43800.0;44000.0;152.0;32.0;3683.0;25789.0;3130.0;0.0;6690.0;-65.0;774.0;2491.0;52.0;0.0;39.0;113.0;0.0;469.0;3214.0;0.0;3587.0;1856.0;1247.0;189.0;311.0;280.0
2022-07-03T23:45:00+02:00;2022-07-03;23:45;42521.0;42850.0;43000.0;151.0;32.0;3820.0;25803.0;3130.0;0.0;6514.0;-67.0;759.0;2379.0;54.0;0.0;39.0;113.0;0.0;469.0;3351.0;0.0;3491.0;1816.0;1207.0;186.0;310.0;280.0
2022-07-04T00:30:00+02:00;2022-07-04;00:30;39478.0;39500.0;39700.0;152.0;33.0;3273.0;25778.0;3124.0;0.0;5616.0;-57.0;784.0;775.0;50.0;0.0;39.0;113.0;0.0;468.0;2805.0;0.0;3379.0;1591.0;646.0;188.0;310.0;280.0
2022-07-04T04:15:00+02:00;2022-07-04;04:15;34039.0;34250.0;34150.0;152.0;32.0;2033.0;26241.0;2333.0;0.0;4078.0;-1498.0;770.0;-102.0;41.0;0.0;39.0;113.0;0.0;465.0;1568.0;0.0;3115.0;704.0;259.0;180.0;308.0;280.0
2022-07-04T05:00:00+02:00;2022-07-04;05:00;34636.0;35200.0;34900.0;151.0;31.0;2069.0;26225.0;2056.0;0.0;4216.0;-1432.0;772.0;548.0;41.0;0.0;39.0;113.0;0.0;507.0;1563.0;0.0;3138.0;809.0;269.0;186.0;313.0;280.0
2022-07-04T08:00:00+02:00;2022-07-04;08:00;45365.0;44800.0;45400.0;154.0;32.0;3795.0;26558.0;1317.0;1606.0;7047.0;0.0;747.0;4109.0;52.0;2.0;39.0;113.0;0.0;553.0;3242.0;0.0;3833.0;1856.0;1358.0;163.0;305.0;280.0
2022-07-04T08:30:00+02:00;2022-07-04;08:30;47079.0;46700.0;47100.0;154.0;32.0;3770.0;26467.0;1052.0;2518.0;6730.0;-1.0;742.0;5615.0;52.0;2.0;39.0;113.0;0.0;552.0;3218.0;0.0;3972.0;1324.0;1434.0;157.0;307.0;280.0
2022-07-04T08:45:00+02:00;2022-07-04;08:45;47427.0;47450.0;47600.0;153.0;31.0;3748.0;26460.0;1020.0;2975.0;6541.0;-1.0;745.0;5755.0;51.0;1.0;39.0;113.0;0.0;551.0;3198.0;0.0;3983.0;1205.0;1353.0;160.0;309.0;280.0
2022-07-04T13:00:00+02:00;2022-07-04;13:00;52911.0;53500.0;53900.0;304.0;31.0;3698.0;27305.0;1004.0;7997.0;6644.0;-57.0;762.0;5223.0;47.0;152.0;39.0;113.0;0.0;573.0;3126.0;0.0;3889.0;1295.0;1460.0;181.0;309.0;280.0
2022-07-04T13:30:00+02:00;2022-07-04;13:30;52136.0;51300.0;52100.0;309.0;31.0;3695.0;27301.0;1038.0;7999.0;6589.0;-28.0;772.0;4430.0;47.0;157.0;39.0;113.0;0.0;571.0;3125.0;0.0;3883.0;1343.0;1363.0;182.0;309.0;280.0
2022-07-04T15:00:00+02:00;2022-07-04;15:00;50688.0;50100.0;50700.0;302.0;32.0;3662.0;27316.0;1250.0;8018.0;6215.0;-29.0;780.0;3142.0;47.0;150.0;39.0;113.0;0.0;566.0;3096.0;0.0;3911.0;1177.0;1127.0;193.0;311.0;280.0
2022-07-04T15:15:00+02:00;2022-07-04;15:15;50515.0;49850.0;50450.0;311.0;31.0;3671.0;27305.0;1202.0;8062.0;6367.0;-29.0;776.0;2819.0;47.0;159.0;39.0;113.0;0.0;567.0;3104.0;0.0;3847.0;1316.0;1204.0;191.0;310.0;280.0
2022-07-04T15:45:00+02:00;2022-07-04;15:45;50148.0;49350.0;50000.0;282.0;31.0;3630.0;27289.0;1333.0;8179.0;5525.0;-28.0;791.0;3116.0;47.0;130.0;39.0;113.0;0.0;563.0;3067.0;0.0;3657.0;1058.0;810.0;194.0;313.0;280.0
2022-07-04T17:00:00+02:00;2022-07-04;17:00;49045.0;47900.0;48700.0;309.0;31.0;3302.0;27172.0;1643.0;6754.0;5581.0;-340.0;783.0;3810.0;46.0;157.0;39.0;113.0;0.0;573.0;2730.0;0.0;3650.0;1211.0;720.0;193.0;316.0;280.0
2022-07-04T21:00:00+02:00;2022-07-04;21:00;46113.0;45000.0;45200.0;153.0;33.0;3977.0;27325.0;2727.0;399.0;8241.0;-1.0;761.0;2498.0;51.0;1.0;39.0;113.0;0.0;573.0;3404.0;0.0;4370.0;2311.0;1560.0;187.0;310.0;280.0
2022-07-04T21:30:00+02:00;2022-07-04;21:30;45199.0;43900.0;44000.0;153.0;32.0;3919.0;27343.0;2850.0;272.0;7384.0;0.0;771.0;2475.0;52.0;1.0;39.0;113.0;0.0;578.0;3342.0;0.0;4175.0;1967.0;1242.0;184.0;308.0;280.0
2022-07-04T21:45:00+02:00;2022-07-04;21:45;45168.0;43850.0;43950.0;154.0;33.0;4001.0;27359.0;3032.0;221.0;7535.0;0.0;771.0;2062.0;52.0;2.0;39.0;113.0;0.0;579.0;3422.0;0.0;4193.0;1936.0;1406.0;185.0;306.0;280.0
2022-07-04T22:00:00+02:00;2022-07-04;22:00;45217.0;43800.0;43900.0;154.0;32.0;3899.0;27328.0;3117.0;183.0;7073.0;0.0;766.0;2665.0;52.0;2.0;39.0;113.0;0.0;581.0;3319.0;0.0;4105.0;1730.0;1238.0;188.0;307.0;280.0
2022-07-05T01:00:00+02:00;2022-07-05;01:00;40525.0;40700.0;40500.0;151.0;35.0;3625.0;25556.0;3506.0;0.0;4984.0;-661.0;781.0;2548.0;55.0;1.0;37.0;113.0;0.0;521.0;3104.0;0.0;3678.0;1253.0;53.0;192.0;310.0;280.0
2022-07-05T02:30:00+02:00;2022-07-05;02:30;38720.0;38700.0;39000.0;149.0;35.0;3928.0;25954.0;3343.0;0.0;3841.0;-1152.0;775.0;1847.0;60.0;0.0;37.0;113.0;0.0;522.0;3406.0;0.0;3003.0;736.0;102.0;197.0;307.0;280.0
2022-07-05T03:45:00+02:00;2022-07-05;03:45;36523.0;36650.0;36850.0;150.0;36.0;3955.0;25775.0;2885.0;0.0;3814.0;-1347.0;775.0;480.0;62.0;0.0;37.0;113.0;0.0;522.0;3433.0;0.0;3115.0;583.0;116.0;190.0;306.0;280.0
2022-07-05T06:45:00+02:00;2022-07-05;06:45;41444.0;41750.0;41500.0;152.0;36.0;4101.0;27060.0;1966.0;433.0;4959.0;0.0;780.0;1957.0;58.0;2.0;37.0;113.0;0.0;501.0;3601.0;0.0;3487.0;1107.0;365.0;188.0;307.0;280.0
2022-07-05T07:00:00+02:00;2022-07-05;07:00;42564.0;42800.0;42500.0;152.0;36.0;4003.0;27145.0;1846.0;563.0;5315.0;0.0;754.0;2750.0;56.0;2.0;37.0;113.0;0.0;500.0;3503.0;0.0;3488.0;1142.0;685.0;180.0;308.0;280.0
2022-07-05T07:15:00+02:00;2022-07-05;07:15;43862.0;43800.0;43450.0;151.0;35.0;3884.0;27223.0;1806.0;821.0;5419.0;0.0;765.0;3758.0;55.0;1.0;37.0;113.0;0.0;499.0;3385.0;0.0;3583.0;1096.0;740.0;179.0;310.0;280.0
2022-07-05T08:30:00+02:00;2022-07-05;08:30;48126.0;48300.0;47800.0;151.0;33.0;4064.0;27294.0;1137.0;2993.0;5990.0;0.0;758.0;5706.0;54.0;1.0;37.0;113.0;0.0;564.0;3500.0;0.0;3575.0;1325.0;1090.0;179.0;306.0;280.0
2022-07-05T09:30:00+02:00;2022-07-05;09:30;49989.0;50300.0;49700.0;402.0;34.0;3916.0;27418.0;1078.0;5394.0;5526.0;0.0;764.0;5457.0;54.0;252.0;37.0;113.0;0.0;559.0;3358.0;0.0;3541.0;922.0;1063.0;178.0;310.0;280.0
2022-07-05T09:45:00+02:00;2022-07-05;09:45;50552.0;50600.0;49950.0;402.0;34.0;3958.0;27400.0;1042.0;5967.0;5619.0;0.0;761.0;5369.0;54.0;252.0;37.0;113.0;0.0;559.0;3399.0;0.0;3576.0;880.0;1163.0;177.0;309.0;280.0
2022-07-05T11:15:00+02:00;2022-07-05;11:15;51972.0;52050.0;51600.0;403.0;34.0;3973.0;27277.0;1094.0;8500.0;6082.0;0.0;764.0;3845.0;51.0;253.0;37.0;113.0;0.0;520.0;3454.0;0.0;3449.0;1526.0;1107.0;174.0;311.0;280.0
2022-07-05T12:15:00+02:00;2022-07-05;12:15;53010.0;52900.0;52650.0;350.0;33.0;3712.0;27243.0;1235.0;9313.0;6017.0;-51.0;774.0;4384.0;47.0;200.0;37.0;113.0;0.0;514.0;3198.0;0.0;3561.0;1235.0;1221.0;184.0;313.0;280.0
2022-07-05T13:00:00+02:00;2022-07-05;13:00;53124.0;54000.0;53900.0;349.0;33.0;3492.0;27222.0;1429.0;9682.0;5737.0;-57.0;760.0;4477.0;45.0;199.0;37.0;113.0;0.0;512.0;2981.0;0.0;3582.0;1121.0;1034.0;178.0;309.0;280.0
2022-07-05T13:15:00+02:00;2022-07-05;13:15;52854.0;53150.0;53050.0;352.0;32.0;3697.0;27170.0;1458.0;9735.0;5827.0;-57.0;764.0;3876.0;46.0;202.0;37.0;113.0;0.0;506.0;3191.0;0.0;3584.0;1168.0;1075.0;180.0;305.0;280.0
2022-07-05T13:30:00+02:00;2022-07-05;13:30;52244.0;52300.0;52200.0;351.0;32.0;3683.0;27154.0;1469.0;9749.0;5523.0;-59.0;761.0;3581.0;46.0;201.0;37.0;113.0;0.0;508.0;3175.0;0.0;3456.0;1123.0;944.0;179.0;304.0;280.0
2022-07-05T15:30:00+02:00;2022-07-05;15:30;51300.0;51300.0;51200.0;189.0;32.0;3747.0;27267.0;1862.0;9393.0;4934.0;-29.0;773.0;3132.0;45.0;39.0;37.0;113.0;0.0;515.0;3232.0;0.0;3225.0;1052.0;657.0;185.0;314.0;280.0
2022-07-05T16:00:00+02:00;2022-07-05;16:00;50627.0;50900.0;50800.0;190.0;33.0;3623.0;27278.0;1947.0;8939.0;4856.0;-29.0;773.0;3017.0;45.0;40.0;37.0;113.0;0.0;515.0;3108.0;0.0;3311.0;999.0;546.0;181.0;316.0;280.0
2022-07-05T17:00:00+02:00;2022-07-05;17:00;49836.0;49600.0;49500.0;150.0;33.0;3856.0;27237.0;2131.0;7754.0;4703.0;-352.0;778.0;3546.0;47.0;0.0;37.0;113.0;0.0;514.0;3343.0;0.0;3278.0;1307.0;118.0;194.0;309.0;280.0
2022-07-05T17:15:00+02:00;2022-07-05;17:15;49352.0;49400.0;49300.0;150.0;33.0;3757.0;27200.0;2209.0;7365.0;4588.0;-345.0;766.0;3629.0;47.0;0.0;37.0;113.0;0.0;514.0;3244.0;0.0;3221.0;1276.0;91.0;173.0;312.0;280.0
2022-07-05T18:45:00+02:00;2022-07-05;18:45;50148.0;50350.0;50350.0;145.0;33.0;3697.0;27165.0;2562.0;4307.0;7291.0;0.0;787.0;4161.0;46.0;0.0;37.0;113.0;0.0;544.0;3153.0;0.0;3956.0;2211.0;1124.0;199.0;307.0;280.0
2022-07-05T19:30:00+02:00;2022-07-05;19:30;49963.0;50100.0;50100.0;317.0;33.0;3743.0;27141.0;2925.0;2610.0;7966.0;0.0;778.0;4450.0;50.0;167.0;37.0;113.0;0.0;576.0;3167.0;0.0;4261.0;2376.0;1329.0;193.0;309.0;280.0
2022-07-05T22:15:00+02:00;2022-07-05;22:15;45804.0;45550.0;45550.0;152.0;35.0;3609.0;26734.0;4125.0;176.0;6270.0;0.0;784.0;3919.0;50.0;2.0;37.0;113.0;0.0;518.0;3091.0;0.0;3867.0;1392.0;1011.0;190.0;308.0;280.0
2022-07-06T00:00:00+02:00;2022-07-06;00:00;45142.0;45000.0;45300.0;152.0;33.0;3323.0;26151.0;4694.0;0.0;5757.0;-29.0;768.0;4293.0;48.0;2.0;37.0;113.0;0.0;491.0;2833.0;0.0;3481.0;1517.0;759.0;185.0;309.0;280.0
2022-07-06T01:15:00+02:00;2022-07-06;01:15;40854.0;40700.0;40750.0;153.0;33.0;2405.0;26325.0;4253.0;0.0;5204.0;-426.0;781.0;2126.0;40.0;2.0;38.0;113.0;0.0;487.0;1918.0;0.0;3068.0;1551.0;585.0;189.0;306.0;280.0
2022-07-06T01:45:00+02:00;2022-07-06;01:45;40385.0;40500.0;40450.0;153.0;31.0;2407.0;26008.0;4085.0;0.0;4922.0;-422.0;762.0;2439.0;41.0;2.0;38.0;113.0;0.0;491.0;1916.0;0.0;2952.0;1410.0;560.0;186.0;305.0;280.0
2022-07-06T02:15:00+02:00;2022-07-06;02:15;40058.0;40000.0;39750.0;151.0;31.0;2517.0;26272.0;3872.0;0.0;4325.0;-631.0;765.0;2756.0;43.0;0.0;38.0;113.0;0.0;489.0;2029.0;0.0;2942.0;1016.0;367.0;180.0;304.0;280.0
2022-07-06T03:15:00+02:00;2022-07-06;03:15;37777.0;37600.0;37700.0;150.0;31.0;2419.0;26007.0;3357.0;0.0;3975.0;-615.0;787.0;1666.0;43.0;0.0;38.0;113.0;0.0;492.0;1928.0;0.0;2928.0;935.0;112.0;201.0;307.0;280.0
2022-07-06T05:15:00+02:00;2022-07-06;05:15;37587.0;37550.0;37550.0;151.0;31.0;2457.0;26176.0;2862.0;0.0;4077.0;-966.0;772.0;2027.0;44.0;0.0;38.0;113.0;0.0;493.0;1965.0;0.0;3113.0;617.0;347.0;185.0;304.0;280.0
2022-07-06T06:30:00+02:00;2022-07-06;06:30;40191.0;40500.0;40200.0;153.0;32.0;3876.0;26198.0;2719.0;339.0;4356.0;-343.0;780.0;2081.0;58.0;2.0;38.0;113.0;0.0;526.0;3350.0;0.0;3136.0;908.0;312.0;193.0;307.0;280.0
2022-07-06T06:45:00+02:00;2022-07-06;06:45;40941.0;41600.0;41100.0;152.0;32.0;3849.0;26279.0;2658.0;442.0;4657.0;0.0;768.0;2104.0;56.0;1.0;38.0;113.0;0.0;526.0;3323.0;0.0;3120.0;934.0;603.0;186.0;305.0;280.0
2022-07-06T07:45:00+02:00;2022-07-06;07:45;44914.0;45850.0;44900.0;251.0;30.0;3888.0;26482.0;2030.0;1362.0;5461.0;0.0;775.0;4635.0;57.0;100.0;38.0;113.0;0.0;529.0;3359.0;0.0;3423.0;1445.0;593.0;186.0;309.0;280.0
2022-07-06T08:45:00+02:00;2022-07-06;08:45;48147.0;48950.0;48100.0;248.0;31.0;4125.0;26555.0;1564.0;3320.0;6057.0;0.0;768.0;5479.0;56.0;97.0;38.0;113.0;0.0;536.0;3590.0;0.0;3491.0;1760.0;806.0;185.0;306.0;280.0
2022-07-06T09:45:00+02:00;2022-07-06;09:45;49540.0;50950.0;49450.0;521.0;30.0;4012.0;26531.0;1544.0;5450.0;5124.0;0.0;749.0;5579.0;57.0;370.0;38.0;113.0;0.0;521.0;3491.0;0.0;3539.0;988.0;597.0;164.0;306.0;280.0
2022-07-06T10:00:00+02:00;2022-07-06;10:00;49859.0;51400.0;49900.0;516.0;30.0;3988.0;26504.0;1586.0;6005.0;5390.0;0.0;742.0;5098.0;56.0;365.0;38.0;113.0;0.0;520.0;3469.0;0.0;3715.0;979.0;696.0;156.0;306.0;280.0
2022-07-06T13:30:00+02:00;2022-07-06;13:30;52607.0;52900.0;52600.0;258.0;32.0;3810.0;26156.0;1907.0;9502.0;5915.0;-17.0;791.0;4253.0;47.0;107.0;38.0;113.0;0.0;484.0;3327.0;0.0;3573.0;1434.0;908.0;194.0;319.0;280.0
2022-07-06T17:00:00+02:00;2022-07-06;17:00;48839.0;49800.0;48800.0;267.0;35.0;3730.0;26300.0;2735.0;7265.0;5175.0;-352.0;813.0;2871.0;49.0;116.0;38.0;113.0;0.0;499.0;3231.0;0.0;3318.0;1720.0;137.0;198.0;341.0;280.0
2022-07-06T18:00:00+02:00;2022-07-06;18:00;48830.0;49800.0;49000.0;425.0;36.0;4014.0;26243.0;2993.0;5813.0;5679.0;-343.0;809.0;3161.0;55.0;274.0;38.0;113.0;0.0;499.0;3515.0;0.0;3460.0;1946.0;273.0;200.0;335.0;280.0
2022-07-06T18:15:00+02:00;2022-07-06;18:15;49077.0;50000.0;49200.0;401.0;35.0;3903.0;26208.0;2957.0;5346.0;6468.0;-343.0;802.0;3300.0;53.0;250.0;38.0;113.0;0.0;503.0;3401.0;0.0;3632.0;2148.0;688.0;193.0;335.0;280.0
2022-07-06T18:45:00+02:00;2022-07-06;18:45;50097.0;50700.0;49900.0;403.0;36.0;3854.0;26263.0;3116.0;4179.0;8256.0;0.0;825.0;3165.0;51.0;252.0;38.0;113.0;0.0;504.0;3350.0;0.0;3989.0;3027.0;1240.0;205.0;337.0;280.0
2022-07-06T19:00:00+02:00;2022-07-06;19:00;50303.0;51200.0;50400.0;416.0;37.0;4050.0;26268.0;3198.0;3591.0;8664.0;0.0;815.0;3264.0;53.0;265.0;38.0;113.0;0.0;544.0;3507.0;0.0;4124.0;3250.0;1290.0;201.0;336.0;280.0
2022-07-06T19:45:00+02:00;2022-07-06;19:45;49521.0;50150.0;49350.0;433.0;36.0;4131.0;26301.0;3197.0;2020.0;8926.0;0.0;822.0;3655.0;56.0;282.0;38.0;113.0;0.0;542.0;3590.0;0.0;4291.0;2940.0;1695.0;203.0;339.0;280.0
2022-07-06T20:45:00+02:00;2022-07-06;20:45;46135.0;47150.0;46350.0;832.0;36.0;4126.0;26306.0;2872.0;628.0;7833.0;0.0;805.0;2697.0;66.0;681.0;38.0;113.0;71.0;651.0;3404.0;0.0;3949.0;2633.0;1251.0;196.0;336.0;280.0
2022-07-06T21:45:00+02:00;2022-07-06;21:45;45377.0;45550.0;44750.0;1005.0;37.0;4578.0;26250.0;2769.0;227.0;6523.0;0.0;812.0;3176.0;75.0;854.0;38.0;113.0;356.0;658.0;3564.0;0.0;3742.0;2058.0;723.0;203.0;334.0;280.0
2022-07-06T22:15:00+02:00;2022-07-06;22:15;46302.0;46200.0;45400.0;1013.0;36.0;4342.0;26262.0;2941.0;172.0;6299.0;0.0;815.0;4422.0;74.0;862.0;38.0;113.0;361.0;660.0;3321.0;0.0;3791.0;1825.0;683.0;203.0;334.0;280.0
2022-07-06T23:00:00+02:00;2022-07-06;23:00;48011.0;48800.0;48000.0;1020.0;37.0;4333.0;26152.0;3104.0;0.0;7621.0;0.0;812.0;4932.0;71.0;869.0;38.0;113.0;366.0;625.0;3342.0;0.0;3881.0;2462.0;1278.0;203.0;334.0;280.0
2022-07-06T23:45:00+02:00;2022-07-06;23:45;46836.0;46900.0;46200.0;1011.0;36.0;4158.0;26093.0;3201.0;0.0;6849.0;0.0;815.0;4673.0;71.0;860.0;38.0;113.0;337.0;590.0;3231.0;0.0;3672.0;1991.0;1186.0;208.0;335.0;280.0
2022-07-07T00:15:00+02:00;2022-07-07;00:15;45138.0;44450.0;44800.0;1035.0;27.0;4198.0;25881.0;3135.0;0.0;6735.0;0.0;836.0;3291.0;73.0;885.0;37.0;113.0;175.0;592.0;3431.0;0.0;3296.0;2293.0;1146.0;195.0;359.0;280.0
2022-07-07T03:00:00+02:00;2022-07-07;03:00;38180.0;37700.0;38400.0;550.0;28.0;3969.0;25400.0;3482.0;0.0;3770.0;-1024.0;822.0;1183.0;69.0;400.0;37.0;113.0;179.0;525.0;3265.0;0.0;2969.0;799.0;2.0;188.0;359.0;280.0
2022-07-07T05:00:00+02:00;2022-07-07;05:00;37408.0;37600.0;37600.0;150.0;29.0;4210.0;25821.0;2953.0;0.0;3639.0;-1364.0;818.0;1152.0;65.0;0.0;37.0;113.0;0.0;490.0;3720.0;0.0;2994.0;644.0;1.0;184.0;358.0;280.0
2022-07-07T05:30:00+02:00;2022-07-07;05:30;38361.0;38100.0;38500.0;151.0;30.0;4375.0;25952.0;2868.0;0.0;3688.0;-1362.0;822.0;1837.0;66.0;1.0;37.0;113.0;0.0;491.0;3884.0;0.0;3051.0;634.0;3.0;191.0;358.0;280.0
2022-07-07T07:00:00+02:00;2022-07-07;07:00;42971.0;43300.0;43000.0;152.0;31.0;4630.0;26288.0;2621.0;556.0;4744.0;-326.0;833.0;3442.0;64.0;2.0;37.0;113.0;0.0;497.0;4133.0;0.0;3374.0;1176.0;194.0;199.0;359.0;280.0
2022-07-07T07:15:00+02:00;2022-07-07;07:15;44048.0;44500.0;44200.0;152.0;32.0;4575.0;26331.0;2560.0;782.0;4988.0;0.0;840.0;3788.0;63.0;2.0;37.0;113.0;0.0;527.0;4049.0;0.0;3644.0;1161.0;183.0;200.0;359.0;280.0
2022-09-23T16:00:00+02:00;2022-09-23;16:00;46382.0;45500.0;46400.0;134.0;31.0;4488.0;26416.0;1159.0;3749.0;2521.0;-486.0;1059.0;7311.0;66.0;2.0;19.0;113.0;143.0;578.0;3767.0;0.0;1654.0;465.0;402.0;142.0;637.0;281.0
2022-09-23T17:00:00+02:00;2022-09-23;17:00;45516.0;44000.0;45000.0;134.0;34.0;4222.0;26389.0;1250.0;2665.0;2566.0;0.0;998.0;7258.0;64.0;2.0;19.0;113.0;129.0;579.0;3514.0;0.0;1723.0;413.0;430.0;150.0;580.0;281.0
2022-09-23T18:15:00+02:00;2022-09-23;18:15;45861.0;45050.0;45950.0;134.0;35.0;4169.0;26420.0;1188.0;983.0;4496.0;0.0;1062.0;7374.0;64.0;2.0;19.0;113.0;133.0;578.0;3458.0;0.0;1981.0;1348.0;1167.0;154.0;629.0;281.0
2022-09-23T19:00:00+02:00;2022-09-23;19:00;47338.0;46600.0;47300.0;461.0;34.0;4527.0;26621.0;1221.0;447.0;6371.0;-18.0;1050.0;6624.0;70.0;329.0;19.0;113.0;139.0;588.0;3800.0;0.0;2522.0;2049.0;1800.0;149.0;630.0;281.0
2022-09-23T19:45:00+02:00;2022-09-23;19:45;48050.0;47200.0;47650.0;465.0;33.0;4466.0;26576.0;1251.0;231.0;8147.0;-55.0;1065.0;5871.0;67.0;333.0;19.0;113.0;140.0;604.0;3722.0;0.0;2801.0;2639.0;2707.0;149.0;637.0;281.0
2022-09-23T20:15:00+02:00;2022-09-23;20:15;47961.0;47550.0;48000.0;472.0;33.0;4453.0;26738.0;1189.0;185.0;7101.0;-57.0;1068.0;6779.0;69.0;340.0;19.0;113.0;142.0;626.0;3685.0;0.0;2590.0;2373.0;2138.0;146.0;641.0;281.0
